"id","hour","temp","atemp","hum","windspeed","casual"
"59",0.478260869565217,0.24,0.2576,0.81,0.1045,26
"59",0.521739130434783,0.26,0.2576,0.81,0.1642,25
"59",0.565217391304348,0.26,0.2424,0.81,0.2836,18
"59",0.608695652173913,0.26,0.2424,0.81,0.2537,38
"59",0.652173913043478,0.3,0.2727,0.61,0.2985,12
"59",0.695652173913043,0.22,0.197,0.75,0.4179,12
"59",0.739130434782609,0.22,0.1818,0.69,0.4627,13
"59",0.782608695652174,0.22,0.1818,0.47,0.6567,3
"59",0.826086956521739,0.2,0.1515,0.4,0.5522,2
"59",0.869565217391304,0.16,0.1212,0.43,0.5522,1
"59",0.91304347826087,0.14,0.0758,0.43,0.6418,5
"59",0.956521739130435,0.14,0.1061,0.39,0.3881,0
"59",1,0.12,0.0758,0.5,0.4925,0
"60",0,0.34,0.3333,0.42,0.1642,5
"60",0.0434782608695652,0.32,0.3182,0.49,0.1642,7
"60",0.0869565217391304,0.3,0.2879,0.61,0.2537,6
"60",0.130434782608696,0.28,0.2879,0.65,0.1045,3
"60",0.173913043478261,0.26,0.303,0.7,0,3
"60",0.217391304347826,0.24,0.2576,0.7,0.0896,0
"60",0.260869565217391,0.24,0.2879,0.7,0,1
"60",0.304347826086957,0.24,0.2879,0.7,0,8
"60",0.347826086956522,0.22,0.2727,0.87,0,10
"60",0.391304347826087,0.22,0.2424,0.8,0.1045,22
"60",0.434782608695652,0.26,0.2727,0.81,0.1045,48
"60",0.478260869565217,0.32,0.3333,0.57,0.1343,102
"60",0.521739130434783,0.36,0.3485,0.43,0.194,128
"60",0.565217391304348,0.4,0.4091,0.43,0.2836,165
"60",0.608695652173913,0.44,0.4394,0.35,0.3582,183
"60",0.652173913043478,0.42,0.4242,0.41,0.2537,229
"60",0.695652173913043,0.44,0.4394,0.44,0.3284,186
"60",0.739130434782609,0.48,0.4697,0.36,0.2836,142
"60",0.782608695652174,0.46,0.4545,0.38,0.2985,70
"60",0.826086956521739,0.44,0.4394,0.44,0.1642,38
"60",0.869565217391304,0.44,0.4394,0.44,0.1642,25
"60",0.91304347826087,0.44,0.4394,0.33,0.2985,25
"60",0.956521739130435,0.4,0.4091,0.4,0.4478,17
"60",1,0.36,0.3333,0.4,0.3881,12
"61",0,0.36,0.3333,0.43,0.3881,5
"61",0.0434782608695652,0.34,0.303,0.42,0.3582,4
"61",0.0869565217391304,0.32,0.303,0.45,0.2537,1
"61",0.130434782608696,0.3,0.2727,0.45,0.2985,0
"61",0.173913043478261,0.3,0.2727,0.42,0.3284,0
"61",0.217391304347826,0.3,0.2727,0.42,0.2985,0
"61",0.260869565217391,0.3,0.2727,0.42,0.2985,1
"61",0.304347826086957,0.28,0.2424,0.45,0.4478,3
"61",0.347826086956522,0.26,0.2273,0.48,0.2985,3
"61",0.391304347826087,0.22,0.197,0.75,0.3284,15
"61",0.434782608695652,0.26,0.2273,0.6,0.3582,24
"61",0.478260869565217,0.3,0.2576,0.39,0.6119,23
"61",0.521739130434783,0.32,0.2727,0.29,0.6567,41
"61",0.565217391304348,0.32,0.2879,0.31,0.4925,48
"61",0.608695652173913,0.32,0.2727,0.29,0.5522,35
"61",0.652173913043478,0.32,0.2879,0.29,0.4179,21
"61",0.695652173913043,0.32,0.2727,0.26,0.5821,32
"61",0.739130434782609,0.3,0.2727,0.33,0.3582,16
"61",0.782608695652174,0.3,0.2576,0.28,0.5821,7
"61",0.826086956521739,0.26,0.2121,0.33,0.4478,12
"61",0.869565217391304,0.26,0.2121,0.3,0.5522,10
"61",0.91304347826087,0.24,0.2121,0.35,0.3284,5
"61",0.956521739130435,0.24,0.197,0.38,0.4627,4
"61",1,0.24,0.197,0.41,0.4179,7
"62",0,0.36,0.3636,0.93,0.0896,1
"62",0.0434782608695652,0.36,0.3788,0.93,0,0
"62",0.0869565217391304,0.36,0.3636,0.93,0.0896,4
"62",0.130434782608696,0.36,0.3485,0.93,0.1642,1
"62",0.173913043478261,0.36,0.3485,0.93,0.194,0
"62",0.217391304347826,0.36,0.3636,0.93,0.0896,1
"62",0.260869565217391,0.36,0.3636,0.93,0.0896,1
"62",0.304347826086957,0.36,0.3485,0.93,0.1343,2
"62",0.347826086956522,0.36,0.3788,0.93,0,2
"62",0.391304347826087,0.38,0.3939,0.87,0.0896,7
"62",0.434782608695652,0.4,0.4091,0.87,0,31
"62",0.478260869565217,0.4,0.4091,0.87,0.0896,33
"62",0.521739130434783,0.42,0.4242,0.67,0.2537,47
"62",0.565217391304348,0.44,0.4394,0.51,0.2836,87
"62",0.608695652173913,0.46,0.4545,0.44,0.3582,151
"62",0.652173913043478,0.48,0.4697,0.29,0.2985,145
"62",0.695652173913043,0.5,0.4848,0.27,0.2985,167
"62",0.739130434782609,0.5,0.4848,0.23,0.3284,106
"62",0.782608695652174,0.5,0.4848,0.25,0.2537,53
"62",0.826086956521739,0.46,0.4545,0.33,0.1642,34
"62",0.869565217391304,0.44,0.4394,0.3,0.1343,28
"62",0.91304347826087,0.46,0.4545,0.19,0.3284,24
"62",0.956521739130435,0.44,0.4394,0.21,0.1343,19
"62",1,0.42,0.4242,0.24,0,12
"63",0,0.3,0.2727,0.36,0.3582,9
"63",0.0434782608695652,0.3,0.2879,0.36,0.2537,1
"63",0.0869565217391304,0.26,0.2424,0.41,0.2537,12
"63",0.130434782608696,0.26,0.2273,0.41,0.2985,0
"63",0.173913043478261,0.24,0.2121,0.41,0.3582,1
"63",0.217391304347826,0.22,0.2121,0.42,0.2836,3
"63",0.260869565217391,0.22,0.2121,0.44,0.2836,1
"63",0.304347826086957,0.22,0.2121,0.44,0.2537,4
"63",0.347826086956522,0.22,0.2121,0.44,0.2985,15
"63",0.391304347826087,0.24,0.2121,0.41,0.3284,21
"63",0.434782608695652,0.26,0.2273,0.35,0.4179,47
"63",0.478260869565217,0.3,0.2727,0.33,0.3284,56
"63",0.521739130434783,0.3,0.2727,0.33,0.3284,88
"63",0.565217391304348,0.32,0.303,0.29,0.2836,89
"63",0.608695652173913,0.34,0.3182,0.27,0.2836,117
"63",0.652173913043478,0.34,0.3636,0.25,0,132
"63",0.695652173913043,0.36,0.3636,0.23,0,115
"63",0.739130434782609,0.36,0.3788,0.23,0,104
"63",0.782608695652174,0.36,0.3636,0.21,0.0896,67
"63",0.826086956521739,0.34,0.3636,0.25,0,25
"63",0.869565217391304,0.32,0.3333,0.33,0.1343,20
"63",0.91304347826087,0.3,0.2879,0.39,0.2239,16
"63",0.956521739130435,0.26,0.2576,0.44,0.1642,19
"63",1,0.26,0.2576,0.41,0.194,6
"64",0,0.44,0.4394,0.94,0.0896,13
"64",0.0434782608695652,0.44,0.4394,0.94,0,12
"64",0.0869565217391304,0.44,0.4394,0.88,0,10
"64",0.130434782608696,0.44,0.4394,0.88,0,2
"64",0.173913043478261,0.42,0.4242,0.94,0,0
"64",0.217391304347826,0.42,0.4242,0.94,0.0896,5
"64",0.260869565217391,0.42,0.4242,0.94,0.194,1
"64",0.304347826086957,0.4,0.4091,1,0.1343,29
"64",0.347826086956522,0.42,0.4242,0.94,0.1045,63
"64",0.391304347826087,0.44,0.4394,0.88,0.0896,104
"64",0.434782608695652,0.5,0.4848,0.77,0.0896,140
"64",0.478260869565217,0.52,0.5,0.77,0.1343,226
"64",0.521739130434783,0.56,0.5303,0.68,0.1642,286
"64",0.565217391304348,0.6,0.6061,0.6,0.1045,286
"64",0.608695652173913,0.62,0.6212,0.53,0.0896,352
"64",0.652173913043478,0.64,0.6212,0.53,0.1343,357
"64",0.695652173913043,0.64,0.6212,0.5,0,367
"64",0.739130434782609,0.64,0.6212,0.5,0.1343,291
"64",0.782608695652174,0.62,0.6212,0.57,0.2985,221
"64",0.826086956521739,0.58,0.5455,0.64,0.2836,155
"64",0.869565217391304,0.56,0.5303,0.64,0.194,89
"64",0.91304347826087,0.54,0.5152,0.68,0.1642,54
"64",0.956521739130435,0.54,0.5152,0.68,0,58
"64",1,0.5,0.4848,0.77,0.1642,34
"65",0,0.58,0.5455,0.68,0,45
"65",0.0434782608695652,0.56,0.5303,0.73,0.0896,20
"65",0.0869565217391304,0.54,0.5152,0.77,0.1045,14
"65",0.130434782608696,0.54,0.5152,0.77,0.1045,10
"65",0.173913043478261,0.52,0.5,0.83,0.0896,1
"65",0.217391304347826,0.52,0.5,0.83,0.1642,0
"65",0.260869565217391,0.52,0.5,0.83,0.1642,4
"65",0.304347826086957,0.5,0.4848,0.88,0.1343,25
"65",0.347826086956522,0.5,0.4848,0.94,0.194,41
"65",0.391304347826087,0.52,0.5,0.83,0.1343,96
"65",0.434782608695652,0.52,0.5,0.88,0.194,148
"65",0.478260869565217,0.5,0.4848,0.94,0.194,98
"65",0.521739130434783,0.52,0.5,0.94,0.2239,61
"65",0.565217391304348,0.52,0.5,0.94,0.2537,62
"65",0.608695652173913,0.52,0.5,0.88,0.3582,63
"65",0.652173913043478,0.5,0.4848,0.94,0.4179,118
"65",0.695652173913043,0.5,0.4848,0.94,0.2985,49
"65",0.739130434782609,0.5,0.4848,0.88,0.2239,47
"65",0.782608695652174,0.46,0.4545,0.94,0.2239,27
"65",0.826086956521739,0.46,0.4545,0.94,0.1343,28
"65",0.869565217391304,0.44,0.4394,1,0.194,31
"65",0.91304347826087,0.44,0.4394,1,0.194,16
"65",0.956521739130435,0.44,0.4394,1,0.2537,12
"65",1,0.44,0.4394,0.94,0.2836,17
"66",0,0.38,0.3939,0.82,0.194,12
"66",0.0434782608695652,0.4,0.4091,0.76,0.194,17
"66",0.0869565217391304,0.42,0.4242,0.77,0.2537,14
"66",0.130434782608696,0.4,0.4091,0.82,0.2537,10
"66",0.173913043478261,0.42,0.4242,0.77,0.4179,4
"66",0.217391304347826,0.4,0.4091,0.82,0.2239,0
"66",0.260869565217391,0.36,0.3485,0.87,0.1642,7
"66",0.304347826086957,0.36,0.3485,0.87,0.1642,5
"66",0.347826086956522,0.36,0.3485,0.87,0.194,19
"66",0.391304347826087,0.4,0.4091,0.76,0.194,62
"66",0.434782608695652,0.4,0.4091,0.76,0.1343,108
"66",0.478260869565217,0.46,0.4545,0.72,0.1343,184
"66",0.521739130434783,0.48,0.4697,0.67,0,263
"66",0.565217391304348,0.54,0.5152,0.6,0.1343,265
"66",0.608695652173913,0.5,0.4848,0.63,0.2537,240
"66",0.652173913043478,0.52,0.5,0.59,0.2836,275
"66",0.695652173913043,0.5,0.4848,0.63,0.2985,243
"66",0.739130434782609,0.48,0.4697,0.67,0.4179,238
"66",0.782608695652174,0.44,0.4394,0.72,0.4627,102
"66",0.826086956521739,0.42,0.4242,0.71,0.4478,93
"66",0.869565217391304,0.4,0.4091,0.71,0.3284,52
"66",0.91304347826087,0.4,0.4091,0.71,0.3284,36
"66",0.956521739130435,0.38,0.3939,0.71,0.2537,40
"66",1,0.36,0.3333,0.76,0.2836,12
"67",0,0.42,0.4242,0.26,0.2985,9
"67",0.0434782608695652,0.4,0.4091,0.28,0.2537,9
"67",0.0869565217391304,0.36,0.3333,0.29,0.3582,11
"67",0.130434782608696,0.36,0.3333,0.32,0.2537,7
"67",0.173913043478261,0.32,0.3182,0.36,0.1642,3
"67",0.217391304347826,0.32,0.3182,0.33,0.1642,0
"67",0.260869565217391,0.32,0.3182,0.36,0.194,1
"67",0.304347826086957,0.32,0.303,0.33,0.2836,14
"67",0.347826086956522,0.34,0.3182,0.34,0.2537,29
"67",0.391304347826087,0.4,0.4091,0.3,0.2537,103
"67",0.434782608695652,0.42,0.4242,0.28,0.2537,187
"67",0.478260869565217,0.44,0.4394,0.24,0.2985,251
"67",0.521739130434783,0.46,0.4545,0.23,0.3881,320
"67",0.565217391304348,0.5,0.4848,0.22,0.194,355
"67",0.608695652173913,0.5,0.4848,0.22,0.2985,326
"67",0.652173913043478,0.52,0.5,0.19,0.4179,321
"67",0.695652173913043,0.54,0.5152,0.19,0.3881,354
"67",0.739130434782609,0.54,0.5152,0.19,0.4179,299
"67",0.782608695652174,0.54,0.5152,0.18,0.2985,227
"67",0.826086956521739,0.54,0.5152,0.16,0.3284,170
"67",0.869565217391304,0.5,0.4848,0.2,0.2239,73
"67",0.91304347826087,0.5,0.4848,0.2,0.194,75
"67",0.956521739130435,0.48,0.4697,0.2,0.194,76
"67",1,0.46,0.4545,0.23,0.2239,32
"68",0,0.4,0.4091,0.58,0.1343,11
"68",0.0434782608695652,0.4,0.4091,0.58,0.1343,10
"68",0.0869565217391304,0.38,0.3939,0.66,0.1343,3
"68",0.130434782608696,0.36,0.3636,0.66,0.0896,6
"68",0.173913043478261,0.36,0.3636,0.71,0.1045,5
"68",0.217391304347826,0.36,0.3636,0.66,0.1045,2
"68",0.260869565217391,0.34,0.3333,0.76,0.1642,2
"68",0.304347826086957,0.36,0.3636,0.71,0.1045,8
"68",0.347826086956522,0.36,0.3485,0.71,0.1343,24
"68",0.391304347826087,0.42,0.4242,0.54,0.1343,59
"68",0.434782608695652,0.46,0.4545,0.51,0.1642,139
"68",0.478260869565217,0.52,0.5,0.45,0.194,207
"68",0.521739130434783,0.58,0.5455,0.35,0.2537,274
"68",0.565217391304348,0.62,0.6212,0.33,0.2985,308
"68",0.608695652173913,0.64,0.6212,0.27,0.4478,288
"68",0.652173913043478,0.64,0.6212,0.27,0.3582,311
"68",0.695652173913043,0.64,0.6212,0.27,0.3582,253
"68",0.739130434782609,0.62,0.6212,0.33,0.2537,251
"68",0.782608695652174,0.62,0.6212,0.35,0.2239,197
"68",0.826086956521739,0.6,0.6212,0.4,0.1642,163
"68",0.869565217391304,0.56,0.5303,0.46,0.1343,112
"68",0.91304347826087,0.56,0.5303,0.43,0.1343,53
"68",0.956521739130435,0.54,0.5152,0.52,0.1642,64
"68",1,0.54,0.5152,0.56,0.194,45
"69",0,0.52,0.5,0.77,0.2239,31
"69",0.0434782608695652,0.52,0.5,0.77,0.2239,24
"69",0.0869565217391304,0.52,0.5,0.77,0.1343,12
"69",0.130434782608696,0.5,0.4848,0.82,0.2239,4
"69",0.173913043478261,0.5,0.4848,0.82,0.2537,0
"69",0.217391304347826,0.5,0.4848,0.82,0.2537,0
"69",0.260869565217391,0.5,0.4848,0.82,0.2239,10
"69",0.304347826086957,0.5,0.4848,0.82,0.2836,21
"69",0.347826086956522,0.52,0.5,0.81,0.2537,52
"69",0.391304347826087,0.54,0.5152,0.77,0.1642,115
"69",0.434782608695652,0.6,0.6061,0.64,0.2836,183
"69",0.478260869565217,0.62,0.6061,0.61,0.3284,260
"69",0.521739130434783,0.64,0.6212,0.57,0.2239,262
"69",0.565217391304348,0.66,0.6212,0.54,0.2239,291
"69",0.608695652173913,0.7,0.6364,0.45,0.2836,278
"69",0.652173913043478,0.72,0.6515,0.39,0.2537,267
"69",0.695652173913043,0.7,0.6364,0.42,0.3284,267
"69",0.739130434782609,0.74,0.6515,0.3,0.3881,259
"69",0.782608695652174,0.68,0.6364,0.47,0.4925,133
"69",0.826086956521739,0.56,0.5303,0.73,0.4925,9
"69",0.869565217391304,0.5,0.4848,0.82,0.2985,5
"69",0.91304347826087,0.5,0.4848,0.82,0.3881,20
"69",0.956521739130435,0.48,0.4697,0.82,0.2985,20
"69",1,0.46,0.4545,0.82,0.2836,18
"70",0,0.38,0.3939,0.43,0.1642,4
"70",0.0434782608695652,0.36,0.3333,0.5,0.2985,7
"70",0.0869565217391304,0.36,0.3485,0.43,0.1642,8
"70",0.130434782608696,0.34,0.3182,0.49,0.2239,3
"70",0.173913043478261,0.34,0.3333,0.49,0.1642,0
"70",0.217391304347826,0.34,0.3333,0.46,0.1343,2
"70",0.260869565217391,0.34,0.3333,0.49,0.194,10
"70",0.304347826086957,0.34,0.3333,0.49,0.1642,10
"70",0.347826086956522,0.38,0.3939,0.4,0.1343,24
"70",0.391304347826087,0.38,0.3939,0.37,0,45
"70",0.434782608695652,0.38,0.3939,0.4,0.1642,60
"70",0.478260869565217,0.38,0.3939,0.4,0.1045,96
"70",0.521739130434783,0.38,0.3939,0.43,0,105
"70",0.565217391304348,0.4,0.4091,0.37,0,120
"70",0.608695652173913,0.42,0.4242,0.38,0.1045,147
"70",0.652173913043478,0.42,0.4242,0.41,0.2239,148
"70",0.695652173913043,0.44,0.4394,0.38,0.194,132
"70",0.739130434782609,0.42,0.4242,0.41,0.1343,98
"70",0.782608695652174,0.4,0.4091,0.47,0,17
"70",0.826086956521739,0.36,0.3485,0.71,0.1343,29
"70",0.869565217391304,0.38,0.3939,0.66,0,21
"70",0.91304347826087,0.36,0.3485,0.71,0.194,12
"70",0.956521739130435,0.36,0.3485,0.71,0.1343,17
"70",1,0.38,0.3939,0.76,0.0896,5
"71",0,0.6,0.5606,0.83,0,42
"71",0.0434782608695652,0.6,0.5606,0.83,0,28
"71",0.0869565217391304,0.58,0.5455,0.88,0,24
"71",0.130434782608696,0.58,0.5455,0.83,0,11
"71",0.173913043478261,0.56,0.5303,0.88,0.1045,0
"71",0.217391304347826,0.56,0.5303,0.88,0.0896,8
"71",0.260869565217391,0.54,0.5152,0.94,0,9
"71",0.304347826086957,0.56,0.5303,0.88,0,8
"71",0.347826086956522,0.58,0.5455,0.83,0.0896,42
"71",0.391304347826087,0.62,0.5909,0.78,0.1045,61
"71",0.434782608695652,0.66,0.6212,0.65,0.1343,148
"71",0.478260869565217,0.7,0.6515,0.58,0.0896,221
"71",0.521739130434783,0.72,0.6667,0.58,0.1045,220
"71",0.565217391304348,0.74,0.6818,0.55,0.1343,217
"71",0.608695652173913,0.7,0.6515,0.61,0.2985,187
"71",0.652173913043478,0.66,0.6212,0.74,0.194,241
"71",0.695652173913043,0.68,0.6364,0.65,0.3881,230
"71",0.739130434782609,0.68,0.6364,0.65,0.2985,204
"71",0.782608695652174,0.66,0.6212,0.69,0.3582,156
"71",0.826086956521739,0.62,0.5909,0.73,0.3284,151
"71",0.869565217391304,0.6,0.5758,0.78,0.2537,100
"71",0.91304347826087,0.58,0.5455,0.78,0.2239,86
"71",0.956521739130435,0.58,0.5455,0.78,0.194,67
"71",1,0.56,0.5303,0.83,0.2836,35
"72",0,0.52,0.5,0.42,0.1642,25
"72",0.0434782608695652,0.5,0.4848,0.48,0,14
"72",0.0869565217391304,0.46,0.4545,0.59,0.1343,10
"72",0.130434782608696,0.48,0.4697,0.59,0,14
"72",0.173913043478261,0.44,0.4394,0.67,0.1045,3
"72",0.217391304347826,0.42,0.4242,0.67,0.1343,5
"72",0.260869565217391,0.42,0.4242,0.67,0.0896,10
"72",0.304347826086957,0.42,0.4242,0.71,0.1343,10
"72",0.347826086956522,0.52,0.5,0.48,0,22
"72",0.391304347826087,0.54,0.5152,0.49,0,87
"72",0.434782608695652,0.56,0.5303,0.49,0.0896,132
"72",0.478260869565217,0.62,0.6212,0.41,0.0896,157
"72",0.521739130434783,0.64,0.6212,0.36,0.1642,206
"72",0.565217391304348,0.64,0.6212,0.36,0.194,293
"72",0.608695652173913,0.66,0.6212,0.36,0.194,257
"72",0.652173913043478,0.68,0.6212,0.24,0.194,269
"72",0.695652173913043,0.7,0.6364,0.21,0.194,254
"72",0.739130434782609,0.66,0.6212,0.36,0.194,233
"72",0.782608695652174,0.66,0.6212,0.31,0.194,164
"72",0.826086956521739,0.64,0.6212,0.36,0.1642,166
"72",0.869565217391304,0.62,0.6212,0.46,0.1642,113
"72",0.91304347826087,0.6,0.6061,0.6,0.1343,74
"72",0.956521739130435,0.56,0.5303,0.68,0.1343,62
"72",1,0.58,0.5455,0.56,0.0896,42
"73",0,0.52,0.5,0.48,0.1045,30
"73",0.0434782608695652,0.5,0.4848,0.48,0,20
"73",0.0869565217391304,0.5,0.4848,0.51,0.1045,13
"73",0.130434782608696,0.5,0.4848,0.48,0.1045,10
"73",0.173913043478261,0.48,0.4697,0.59,0.0896,6
"73",0.217391304347826,0.46,0.4545,0.67,0,1
"73",0.260869565217391,0.44,0.4394,0.72,0.0896,12
"73",0.304347826086957,0.46,0.4545,0.67,0.1045,28
"73",0.347826086956522,0.52,0.5,0.52,0.1642,33
"73",0.391304347826087,0.56,0.5303,0.43,0.1642,79
"73",0.434782608695652,0.56,0.5303,0.43,0,177
"73",0.478260869565217,0.62,0.6212,0.38,0.0896,235
"73",0.521739130434783,0.66,0.6212,0.36,0,276
"73",0.565217391304348,0.7,0.6364,0.37,0.1343,332
"73",0.608695652173913,0.72,0.6515,0.3,0.0896,361
"73",0.652173913043478,0.72,0.6515,0.3,0.1045,356
"73",0.695652173913043,0.74,0.6515,0.3,0.1045,331
"73",0.739130434782609,0.74,0.6515,0.3,0.0896,279
"73",0.782608695652174,0.74,0.6515,0.33,0.0896,254
"73",0.826086956521739,0.7,0.6364,0.39,0.1343,203
"73",0.869565217391304,0.68,0.6364,0.41,0.0896,118
"73",0.91304347826087,0.64,0.6212,0.5,0,81
"73",0.956521739130435,0.64,0.6212,0.47,0,104
"73",1,0.6,0.6212,0.56,0.1642,71
"74",0,0.64,0.5758,0.83,0.1642,18
"74",0.0434782608695652,0.64,0.5758,0.83,0.1343,18
"74",0.0869565217391304,0.64,0.5758,0.89,0.1343,9
"74",0.130434782608696,0.62,0.5606,0.88,0.1045,9
"74",0.173913043478261,0.62,0.5606,0.88,0.1343,0
"74",0.217391304347826,0.62,0.5758,0.83,0.2537,0
"74",0.260869565217391,0.62,0.5606,0.88,0.194,6
"74",0.304347826086957,0.62,0.5606,0.88,0.1642,10
"74",0.347826086956522,0.64,0.5909,0.78,0.1343,38
"74",0.391304347826087,0.64,0.5758,0.83,0.194,97
"74",0.434782608695652,0.68,0.6364,0.79,0.2239,181
"74",0.478260869565217,0.7,0.6667,0.74,0.194,208
"74",0.521739130434783,0.74,0.697,0.66,0.2239,236
"74",0.565217391304348,0.76,0.7273,0.66,0.194,265
"74",0.608695652173913,0.76,0.7273,0.66,0.2239,307
"74",0.652173913043478,0.76,0.7273,0.66,0.2836,274
"74",0.695652173913043,0.78,0.7273,0.55,0.2537,261
"74",0.739130434782609,0.78,0.7121,0.52,0.2537,235
"74",0.782608695652174,0.76,0.697,0.52,0.194,199
"74",0.826086956521739,0.74,0.697,0.66,0.2239,159
"74",0.869565217391304,0.74,0.6818,0.55,0.194,103
"74",0.91304347826087,0.72,0.6818,0.62,0.194,100
"74",0.956521739130435,0.7,0.6667,0.74,0.2537,86
"74",1,0.7,0.6667,0.74,0.2537,36
"75",0,0.56,0.5303,0.83,0.1343,5
"75",0.0434782608695652,0.56,0.5303,0.83,0.1045,15
"75",0.0869565217391304,0.54,0.5152,0.88,0,3
"75",0.130434782608696,0.56,0.5303,0.73,0.2537,8
"75",0.173913043478261,0.54,0.5152,0.68,0.2836,2
"75",0.217391304347826,0.5,0.4848,0.72,0.194,1
"75",0.260869565217391,0.5,0.4848,0.77,0.194,5
"75",0.304347826086957,0.52,0.5,0.72,0.1045,9
"75",0.347826086956522,0.54,0.5152,0.64,0.1642,30
"75",0.391304347826087,0.56,0.5303,0.6,0.2537,89
"75",0.434782608695652,0.6,0.6212,0.53,0.2985,145
"75",0.478260869565217,0.58,0.5455,0.46,0.2836,179
"75",0.521739130434783,0.62,0.6212,0.43,0.3582,250
"75",0.565217391304348,0.62,0.6212,0.41,0.2537,279
"75",0.608695652173913,0.64,0.6212,0.38,0.2985,259
"75",0.652173913043478,0.64,0.6212,0.38,0.2537,297
"75",0.695652173913043,0.64,0.6212,0.38,0.2537,275
"75",0.739130434782609,0.64,0.6212,0.36,0,248
"75",0.782608695652174,0.64,0.6212,0.36,0,171
"75",0.826086956521739,0.64,0.6212,0.36,0.1642,185
"75",0.869565217391304,0.62,0.6212,0.35,0.2836,139
"75",0.91304347826087,0.6,0.6212,0.4,0.1045,96
"75",0.956521739130435,0.58,0.5455,0.46,0.1343,52
"75",1,0.56,0.5303,0.52,0.1045,53
"76",0,0.64,0.6212,0.53,0.1045,54
"76",0.0434782608695652,0.64,0.6212,0.53,0.0896,34
"76",0.0869565217391304,0.64,0.6212,0.5,0.2239,21
"76",0.130434782608696,0.62,0.6212,0.57,0,12
"76",0.173913043478261,0.62,0.6212,0.57,0,2
"76",0.217391304347826,0.6,0.6212,0.56,0.1045,4
"76",0.260869565217391,0.56,0.5303,0.64,0.1045,17
"76",0.304347826086957,0.58,0.5455,0.64,0.1045,26
"76",0.347826086956522,0.62,0.6061,0.61,0.1045,42
"76",0.391304347826087,0.64,0.6212,0.57,0.1642,99
"76",0.434782608695652,0.7,0.6515,0.51,0.1045,168
"76",0.478260869565217,0.76,0.6667,0.35,0,218
"76",0.521739130434783,0.8,0.697,0.29,0.2537,196
"76",0.565217391304348,0.82,0.697,0.24,0.2836,236
"76",0.608695652173913,0.82,0.697,0.23,0.194,239
"76",0.652173913043478,0.84,0.7121,0.2,0.2985,218
"76",0.695652173913043,0.82,0.697,0.24,0.194,219
"76",0.739130434782609,0.84,0.7121,0.24,0,238
"76",0.782608695652174,0.82,0.697,0.24,0.2239,175
"76",0.826086956521739,0.8,0.697,0.29,0.1642,128
"76",0.869565217391304,0.76,0.6667,0.35,0.2239,125
"76",0.91304347826087,0.74,0.6515,0.4,0.194,105
"76",0.956521739130435,0.7,0.6515,0.58,0.1642,63
"76",1,0.68,0.6364,0.61,0.1642,69
"77",0,0.58,0.5455,0.56,0.1343,25
"77",0.0434782608695652,0.56,0.5303,0.56,0,16
"77",0.0869565217391304,0.58,0.5455,0.53,0,12
"77",0.130434782608696,0.56,0.5303,0.6,0.0896,8
"77",0.173913043478261,0.54,0.5152,0.68,0.1343,3
"77",0.217391304347826,0.54,0.5152,0.68,0.1045,2
"77",0.260869565217391,0.54,0.5152,0.68,0.194,11
"77",0.304347826086957,0.54,0.5152,0.68,0.194,10
"77",0.347826086956522,0.58,0.5455,0.64,0.1642,47
"77",0.391304347826087,0.6,0.6061,0.6,0.0896,88
"77",0.434782608695652,0.64,0.6212,0.47,0.194,139
"77",0.478260869565217,0.66,0.6212,0.39,0.1642,213
"77",0.521739130434783,0.68,0.6364,0.41,0.1045,254
"77",0.565217391304348,0.72,0.6515,0.34,0.1642,293
"77",0.608695652173913,0.72,0.6515,0.37,0.2239,264
"77",0.652173913043478,0.74,0.6515,0.35,0.2537,295
"77",0.695652173913043,0.72,0.6515,0.37,0.1045,238
"77",0.739130434782609,0.72,0.6515,0.37,0.2537,244
"77",0.782608695652174,0.72,0.6515,0.37,0.2239,256
"77",0.826086956521739,0.7,0.6364,0.42,0.194,184
"77",0.869565217391304,0.66,0.6212,0.47,0.194,123
"77",0.91304347826087,0.64,0.6212,0.5,0.2239,98
"77",0.956521739130435,0.62,0.6212,0.53,0.2985,91
"77",1,0.6,0.6212,0.53,0.2985,49
"78",0,0.64,0.5758,0.83,0,14
"78",0.0434782608695652,0.66,0.6061,0.78,0.1343,16
"78",0.0869565217391304,0.64,0.5758,0.83,0.194,18
"78",0.130434782608696,0.64,0.5758,0.83,0.0896,10
"78",0.173913043478261,0.64,0.5758,0.83,0.1642,6
"78",0.217391304347826,0.64,0.5758,0.83,0.194,1
"78",0.260869565217391,0.64,0.5758,0.83,0.0896,10
"78",0.304347826086957,0.64,0.5758,0.83,0.1642,19
"78",0.347826086956522,0.68,0.6364,0.69,0.2239,34
"78",0.391304347826087,0.72,0.6818,0.62,0.194,85
"78",0.434782608695652,0.74,0.6818,0.55,0.194,177
"78",0.478260869565217,0.76,0.6818,0.48,0.2239,167
"78",0.521739130434783,0.8,0.7273,0.43,0.194,203
"78",0.565217391304348,0.82,0.7273,0.34,0.194,226
"78",0.608695652173913,0.78,0.6818,0.33,0.2537,238
"78",0.652173913043478,0.84,0.7273,0.3,0.3284,217
"78",0.695652173913043,0.84,0.7121,0.26,0.2985,196
"78",0.739130434782609,0.82,0.7121,0.26,0.2537,214
"78",0.782608695652174,0.82,0.7121,0.26,0.2985,194
"78",0.826086956521739,0.8,0.697,0.27,0.194,185
